1544	9
1545	1
1546	1
1547	22
1548	22
1549	22
1550	26
1551	17
1552	8
1553	18
1554	9
1555	7
1556	16
1557	18
1558	16
1559	14
1560	6
1561	13
1562	4
1563	2
1564	23
1565	1
1566	24
1567	8
1568	12
1569	19
1570	14
1571	8
1572	13
1573	9
1574	6
1575	5
1576	11
1577	16
1578	2
1579	3
1580	16
1581	5
1582	16
1583	1
1584	4
1585	14
1586	24
1587	2
1588	16
1589	26
1590	3
1591	17
1592	21
1593	12
1594	6
1595	15
1596	1
1597	3
1598	9
1599	5
1600	24
1601	17
1602	10
1603	11
1604	18
1605	9
1606	23
1607	6
1608	10
1609	18
1610	9
1611	23
1612	6
1613	22
1614	23
1615	19
1616	13
1617	21
1618	4
1619	19
1620	19
1621	5
1622	7
1623	22
1624	9
1625	25
1626	9
1627	7
1628	10
1629	10
1630	19
1631	7
1632	18
1633	20
1634	24
1635	16
1636	25
1637	19
1638	14
1639	23
1640	2
1641	12
1642	21
1643	20
1644	21
1645	12
1646	26
1647	3
1648	8
1649	24
1650	14
1651	22
1652	22
1653	26
1654	6
1655	4
1656	23
1657	14
1658	23
1659	16
1660	6
1661	22
1662	8
1663	20
1664	18
1665	7
1666	3
1667	21
1668	25
1669	21
1670	24
1671	26
1672	26
1673	5
1674	10
1675	18
1676	14
1677	19
1678	18
1679	9
1680	7
1681	16
1682	5
1683	10
1684	26
1685	7
1686	25
1687	12
1688	19
1689	20
1690	9
1691	8
1692	21
1693	11
1694	8
1695	15
1696	24
1697	17
1698	16
1699	7
1700	10
1701	23
1702	19
1703	18
1704	1
1705	9
1706	24
1707	11
1708	20
1709	2
1710	15
1711	21
1712	16
1713	4
1714	17
1715	25
1716	17
1717	5
1718	11
1719	2
1720	22
1721	7
1722	14
1723	17
1724	20
1725	1
1726	19
1727	7
1728	18
1729	15
1730	14
1731	19
1732	5
1733	22
1734	18
1735	8
1736	21
1737	10
1738	16
1739	3
1740	19
1741	5
1742	19
1743	2
1744	22
1745	26
1746	20
1747	5
1748	6
1749	7
1750	19
1751	8
1752	22
1753	6
1754	4
1755	9
1756	19
1757	16
1758	9
1759	24
1760	9
1761	17
1762	12
1763	7
1764	12
1765	13
1766	7
1767	20
1768	20
1769	16
1770	7
1771	10
1772	5
1773	9
1774	19
1775	21
1776	10
1777	7
1778	14
1779	14
1780	6
1781	7
1782	1
1783	10
1784	24
1785	15
1786	5
1787	15
1788	6
1789	16
1790	3
1791	6
1792	15
1793	10
1794	19
1795	23
1796	15
1797	14
1798	25
1799	5
1800	23
1801	4
1802	6
1803	21
1804	11
1805	24
1806	16
1807	9
1808	4
1809	2
1810	9
1811	9
1812	20
1813	11
1814	23
1815	6
1816	12
1817	16
1818	17
1819	12
1820	18
1821	11
1822	1
1823	16
1824	3
1825	1
1826	25
1827	4
1828	19
1829	12
1830	23
1831	10
1832	7
1833	7
1834	7
1835	20
1836	1
1837	16
1838	22
1839	22
1840	21
1841	21
1842	7
1843	10
1844	17
1845	23
1846	10
1847	2
1848	17
1849	1
1850	13
1851	13
1852	20
1853	2
1854	22
1855	2
1856	24
1857	22
1858	21
1859	23
1860	25
1861	24
1862	7
1863	3
1864	23
1865	5
1866	18
1867	10
1868	5
1869	26
1870	3
1871	23
1872	1
1873	21
1874	21
1875	7
1876	2
1877	23
1878	2
1879	15
1880	15
1881	6
1882	6
1883	26
1884	3
1885	21
1886	2
1887	3
1888	19
1889	20
1890	6
1891	8
1892	5
1893	22
1894	11
1895	23
1896	10
1897	12
1898	26
1899	4
1900	13
1901	10
1902	20
1903	11
1904	6
1905	11
1906	26
1907	25
1908	17
1909	2
1910	20
1911	7
1912	7
1913	10
1914	12
1915	2
1916	16
1917	7
1918	11
1919	9
1920	16
1921	10
1922	5
1923	12
1924	12
1925	6
1926	21
1927	12
1928	4
1929	22
1930	21
1931	15
1932	23
1933	9
1934	6
1935	5
1936	2
1937	16
1938	1
1939	12
1940	18
1941	25
1942	16
1943	18
1944	26
1945	24
1946	5
1947	9
1948	23
1949	23
1950	10
1951	7
1952	13
1953	17
1954	16
1955	23
1956	22
1957	7
1958	13
1959	17
1960	22
1961	6
1962	3
1963	10
1964	10
1965	26
1966	5
1967	26
1968	5
1969	5
1970	26
1971	3
1972	9
1973	22
1974	13
1975	26
1976	26
1977	17
1978	10
1979	10
1980	5
1981	16
1982	10
1983	16
1984	17
1985	26
1986	13
1987	26
1988	16
1989	13
1990	17
1991	26
1992	26
1993	13
1994	16
1995	16
1996	13
1997	17
1998	13
1999	13
2000	16
